ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (m),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,GPS NMEA,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.6991,7.7093,1.9058,-0.1056,9.4112,2.7544,-0.62,-1.36,-2.6564,0.1197,-0.1491,-0.0195,3,-6,-39.75,3.75,159.44,-72.25,-0.01,5,41.486,48.16329,11.557148,569.06,NaN,5.19,5.116622,205.8,15 / 20,"$GNGSA,A,3,5,7,13,15,21,28,30,207,210,214,65,72,74,75,76,,,,,,1.279,0.738,1.045*14::$GPGSV,6,3,21,30,69,61,39*7E::$GPGSA,A,3,5,7,13,15,21,28,30,,,,,,,,,,,,,,1.279,0.738,1.045*3D::$BDGSV,6,6,21,205,17,125,,207,7,40,8,210,31,51,14,214,33,155,32*65::$QZGSA,A,3,,,,,,,,,,,,,,,,,,,,,1.279,0.738,1.045*2F::$GLGSA,A,3,65,72,74,75,76,,,,,,,,,,,,,,,,1.279,0.738,1.045*29::$GPRMC,164930.00,A,4809.7930,N,01133.4304,E,1.947,186.989,121118,,E,A*1F::$GPGGA,164930.00,4809.7930,N,01133.4304,E,1,15,0.738,566.973,M,,M,0,*40::$GLGSV,6,5,21,75,85,75,33,76,43,216,35,82,5,324,22,83,8,11,*64::$BDGSA,A,3,207,210,214,,,,,,,,,,,,,,,,,,1.279,0.738,1.045*13",114514,2018-11-12 17:49:28:470
2.3846,8.4084,0.7087,-0.0478,9.3339,3.0075,-1.0015,-1.6553,-1.1737,0.1124,-0.1258,-0.1723,2,-5.12,-40.25,3.69,160.9,-73.1,-3.65,5,42.139,48.16329,11.557148,569.06,NaN,5.19,5.116622,205.8,15 / 20,"$GNGSA,A,3,5,7,13,15,21,28,30,207,210,214,65,72,74,75,76,,,,,,1.279,0.738,1.045*14::$GPGSV,6,3,21,30,69,61,39*7E::$GPGSA,A,3,5,7,13,15,21,28,30,,,,,,,,,,,,,,1.279,0.738,1.045*3D::$BDGSV,6,6,21,205,17,125,,207,7,40,8,210,31,51,14,214,33,155,32*65::$QZGSA,A,3,,,,,,,,,,,,,,,,,,,,,1.279,0.738,1.045*2F::$GLGSA,A,3,65,72,74,75,76,,,,,,,,,,,,,,,,1.279,0.738,1.045*29::$GPRMC,164930.00,A,4809.7930,N,01133.4304,E,1.947,186.989,121118,,E,A*1F::$GPGGA,164930.00,4809.7930,N,01133.4304,E,1,15,0.738,566.973,M,,M,0,*40::$GLGSV,6,5,21,75,85,75,33,76,43,216,35,82,5,324,22,83,8,11,*64::$BDGSA,A,3,207,210,214,,,,,,,,,,,,,,,,,,1.279,0.738,1.045*13",115014,2018-11-12 17:49:28:970
1.8387,7.9392,2.7102,-0.3502,9.4355,2.6491,-0.3175,-0.8332,-0.0355,0.1405,-0.0538,0.7953,2,-5.75,-41.31,4,163.69,-75.98,17.64,5,41.622,48.16329,11.557148,569.06,NaN,5.19,5.116622,205.8,15 / 20,"$GNGSA,A,3,5,7,13,15,21,28,30,207,210,214,65,72,74,75,76,,,,,,1.279,0.738,1.045*14::$GPGSV,6,3,21,30,69,61,39*7E::$GPGSA,A,3,5,7,13,15,21,28,30,,,,,,,,,,,,,,1.279,0.738,1.045*3D::$BDGSV,6,6,21,205,17,125,,207,7,40,8,210,31,51,14,214,33,155,32*65::$QZGSA,A,3,,,,,,,,,,,,,,,,,,,,,1.279,0.738,1.045*2F::$GLGSA,A,3,65,72,74,75,76,,,,,,,,,,,,,,,,1.279,0.738,1.045*29::$GPRMC,164931.00,A,4809.7924,N,01133.4306,E,1.997,185.788,121118,,E,A*18::$GPGGA,164931.00,4809.7924,N,01133.4306,E,1,15,0.738,567.008,M,,M,0,*42::$GLGSV,6,5,21,75,85,75,34,76,43,216,35,82,5,324,24,83,8,11,*65::$BDGSA,A,3,207,210,214,,,,,,,,,,,,,,,,,,1.279,0.738,1.045*13",115514,2018-11-12 17:49:29:470
-0.6704,9.1171,3.5626,-0.0724,9.2575,3.2345,0.5024,2.4506,4.9571,-0.3128,-0.3714,0.0733,2,-6.06,-40.69,3.63,160.44,-73.59,4.8,5,39.936,48.16329,11.557148,569.06,NaN,5.19,5.116622,205.8,15 / 20,"$GNGSA,A,3,5,7,13,15,21,28,30,207,210,214,65,72,74,75,76,,,,,,1.279,0.738,1.045*14::$GPGSV,6,3,21,30,69,61,39*7E::$GPGSA,A,3,5,7,13,15,21,28,30,,,,,,,,,,,,,,1.279,0.738,1.045*3D::$BDGSV,6,6,21,205,17,125,,207,7,40,8,210,31,51,14,214,33,155,32*65::$QZGSA,A,3,,,,,,,,,,,,,,,,,,,,,1.279,0.738,1.045*2F::$GLGSA,A,3,65,72,74,75,76,,,,,,,,,,,,,,,,1.279,0.738,1.045*29::$GPRMC,164931.00,A,4809.7924,N,01133.4306,E,1.997,185.788,121118,,E,A*18::$GPGGA,164931.00,4809.7924,N,01133.4306,E,1,15,0.738,567.008,M,,M,0,*42::$GLGSV,6,5,21,75,85,75,34,76,43,216,35,82,5,324,24,83,8,11,*65::$BDGSA,A,3,207,210,214,,,,,,,,,,,,,,,,,,1.279,0.738,1.045*13",116014,2018-11-12 17:49:29:970
-1.8579,11.0708,2.5379,-0.7691,9.388,2.7282,0.1219,1.2325,1.3807,0.2786,0.2443,-0.0134,2,-2.44,-41.37,4.69,176.45,-72.23,10.14,5,44.763,48.16329,11.557148,569.06,NaN,5.19,5.116622,205.8,15 / 20,"$GNGSA,A,3,5,7,13,15,21,28,30,207,210,214,65,72,74,75,76,,,,,,1.279,0.738,1.045*14::$GPGSV,6,3,21,30,69,61,38*7F::$GPGSA,A,3,5,7,13,15,21,28,30,,,,,,,,,,,,,,1.279,0.738,1.045*3D::$BDGSV,6,6,21,205,17,125,,207,7,40,8,210,31,51,13,214,33,155,31*61::$QZGSA,A,3,,,,,,,,,,,,,,,,,,,,,1.279,0.738,1.045*2F::$GLGSA,A,3,65,72,74,75,76,,,,,,,,,,,,,,,,1.279,0.738,1.045*29::$GPRMC,164932.00,A,4809.7916,N,01133.4305,E,1.899,180.693,121118,,E,A*18::$GPGGA,164932.00,4809.7916,N,01133.4305,E,1,15,0.738,566.916,M,,M,0,*44::$GLGSV,6,5,21,75,85,75,34,76,43,216,33,82,5,324,24,83,8,11,*63::$BDGSA,A,3,207,210,214,,,,,,,,,,,,,,,,,,1.279,0.738,1.045*13",116514,2018-11-12 17:49:30:470
-0.2011,10.1897,3.0071,-0.5052,9.4097,2.7149,0.0617,0.0094,-0.5022,-0.0257,-0.358,-0.0953,2,-4.87,-41.5,5.63,167.69,-73.77,9.72,5,45.524,48.16329,11.557148,569.06,NaN,5.19,5.116622,205.8,15 / 20,"$GNGSA,A,3,5,7,13,15,21,28,30,207,210,214,65,72,74,75,76,,,,,,1.279,0.738,1.045*14::$GPGSV,6,1,21,4,5,,,5,58,238,32,7,35,60,28,8,9,50,21*46::$GPGSA,A,3,5,7,13,15,21,28,30,,,,,,,,,,,,,,1.279,0.738,1.045*3D::$BDGSV,6,6,21,205,17,125,,207,7,40,8,210,31,51,13,214,33,155,31*61::$QZGSA,A,3,,,,,,,,,,,,,,,,,,,,,1.279,0.738,1.045*2F::$GLGSA,A,3,65,72,74,75,76,,,,,,,,,,,,,,,,1.279,0.738,1.045*29::$GPRMC,164932.00,A,4809.7916,N,01133.4305,E,1.899,180.693,121118,,E,A*18::$GPGGA,164933.00,4809.7908,N,01133.4305,E,1,15,0.738,566.424,M,,M,0,*46::$GLGSV,6,5,21,75,85,75,34,76,43,216,33,82,5,324,24,83,8,11,*63::$BDGSA,A,3,207,210,214,,,,,,,,,,,,,,,,,,1.279,0.738,1.045*13",117014,2018-11-12 17:49:30:970
-0.498,8.849,1.2546,-0.6292,9.4529,2.5331,1.3517,-0.7242,-2.5622,0.1662,0.0892,-0.1491,1,-2.81,-41.06,6.19,170.81,-73.49,1.62,5,41.79,48.16329,11.557148,569.06,NaN,5.19,5.116622,205.8,15 / 20,"$GNGSA,A,3,5,7,13,15,21,28,30,207,210,214,65,72,74,75,76,,,,,,1.279,0.738,1.045*14::$GPGSV,6,3,21,30,69,61,39*7E::$GPGSA,A,3,5,7,13,15,21,28,30,,,,,,,,,,,,,,1.279,0.738,1.045*3D::$BDGSV,6,6,21,205,17,125,,207,7,40,10,210,31,51,13,214,33,155,32*5B::$QZGSA,A,3,,,,,,,,,,,,,,,,,,,,,1.279,0.738,1.045*2F::$GLGSA,A,3,65,72,74,75,76,,,,,,,,,,,,,,,,1.279,0.738,1.045*29::$GPRMC,164933.00,A,4809.7908,N,01133.4305,E,2.531,193.911,121118,,E,A*1D::$GPGGA,164933.00,4809.7908,N,01133.4305,E,1,15,0.738,566.424,M,,M,0,*46::$GLGSV,6,5,21,75,85,75,34,76,43,216,35,82,5,324,23,83,8,11,*62::$BDGSA,A,3,207,210,214,,,,,,,,,,,,,,,,,,1.279,0.738,1.045*13",117514,2018-11-12 17:49:31:470
-0.6416,6.3877,0.3831,-0.4965,9.4714,2.4932,0.2301,-2.8947,0.2894,-0.0024,-0.2773,-0.0061,1,-4.81,-40.25,5.5,167.62,-74.98,11.26,5,40.785,48.16329,11.557148,569.06,NaN,5.19,5.116622,205.8,15 / 20,"$GNGSA,A,3,5,7,13,15,21,28,30,207,210,214,65,72,74,75,76,,,,,,1.279,0.738,1.045*14::$GPGSV,6,2,21,13,49,294,39,15,12,294,29,21,6,328,20,28,46,139,32*4B::$GPGSA,A,3,5,7,13,15,21,28,30,,,,,,,,,,,,,,1.279,0.738,1.045*3D::$BDGSV,6,6,21,205,17,125,,207,7,40,10,210,31,51,13,214,33,155,32*5B::$QZGSA,A,3,,,,,,,,,,,,,,,,,,,,,1.279,0.738,1.045*2F::$GLGSA,A,3,65,72,74,75,76,,,,,,,,,,,,,,,,1.279,0.738,1.045*29::$GPRMC,164933.00,A,4809.7908,N,01133.4305,E,2.531,193.911,121118,,E,A*1D::$GPGGA,164934.00,4809.7903,N,01133.4305,E,1,15,0.738,566.059,M,,M,0,*44::$GLGSV,6,5,21,75,85,75,34,76,43,216,35,82,5,324,23,83,8,11,*62::$BDGSA,A,3,207,210,214,,,,,,,,,,,,,,,,,,1.279,0.738,1.045*13",118014,2018-11-12 17:49:31:970
1.1205,8.0924,1.6951,-0.1208,9.4442,2.6386,-0.2527,-1.8318,-0.8665,0.0806,0.066,-0.0684,1,-2.75,-40.12,6,170.73,-74.37,2.62,5,43.489,48.16329,11.557148,569.06,NaN,5.19,5.116622,205.8,15 / 20,"$GNGSA,A,3,5,7,13,15,21,28,30,207,210,214,65,72,74,75,76,,,,,,1.279,0.738,1.045*14::$GPGSV,6,3,21,30,69,61,38*7F::$GPGSA,A,3,5,7,13,15,21,28,30,,,,,,,,,,,,,,1.279,0.738,1.045*3D::$BDGSV,6,6,21,205,17,125,,207,7,40,10,210,31,51,14,214,33,155,33*5D::$QZGSA,A,3,,,,,,,,,,,,,,,,,,,,,1.279,0.738,1.045*2F::$GLGSA,A,3,65,72,74,75,76,,,,,,,,,,,,,,,,1.279,0.738,1.045*29::$GPRMC,164934.00,A,4809.7903,N,01133.4305,E,2.396,191.450,121118,,E,A*10::$GPGGA,164934.00,4809.7903,N,01133.4305,E,1,15,0.738,566.059,M,,M,0,*44::$GLGSV,6,5,21,75,85,75,34,76,43,216,36,82,5,324,21,83,8,10,*62::$BDGSA,A,3,207,210,214,,,,,,,,,,,,,,,,,,1.279,0.738,1.045*13",118514,2018-11-12 17:49:32:470
-2.5379,12.536,1.7238,-0.8347,9.5521,2.0564,0.3476,-0.2751,2.067,-0.215,0.0709,0.3005,1,-3.81,-40.37,7.25,176.35,-76.92,22.09,5,45.976,48.16329,11.557148,569.06,NaN,5.19,5.116622,205.8,14 / 20,"$GNGSA,A,3,5,7,13,15,21,28,30,207,210,214,65,72,74,75,76,,,,,,1.279,0.738,1.045*14::$GPGSV,6,3,21,30,69,61,38*7F::$GPGSA,A,3,5,7,13,15,21,28,30,,,,,,,,,,,,,,1.279,0.738,1.045*3D::$BDGSV,6,6,21,205,17,125,,207,7,40,10,210,31,51,14,214,33,155,33*5D::$QZGSA,A,3,,,,,,,,,,,,,,,,,,,,,1.279,0.738,1.045*2F::$GLGSA,A,3,65,72,74,75,76,,,,,,,,,,,,,,,,1.279,0.738,1.045*29::$GPRMC,164934.00,A,4809.7903,N,01133.4305,E,2.396,191.450,121118,,E,A*10::$GPGGA,164934.00,4809.7903,N,01133.4305,E,1,15,0.738,566.059,M,,M,0,*44::$GLGSV,6,5,21,75,85,75,34,76,43,216,36,82,5,324,21,83,8,10,*62::$BDGSA,A,3,207,210,214,,,,,,,,,,,,,,,,,,1.279,0.738,1.045*13",119016,2018-11-12 17:49:32:972
-0.2203,8.3893,3.0167,-0.3221,9.436,2.6509,0.6792,1.1324,4.0776,-0.0941,-0.2553,-0.1173,1,-5.19,-40.56,6.63,170.67,-75.23,15.14,5,44.068,48.16329,11.557148,569.06,NaN,5.19,5.116622,205.8,14 / 20,"$GNGSA,A,3,5,7,13,15,21,28,30,210,214,65,72,74,75,76,,,,,,,1.354,0.765,1.117*21::$GPGSV,6,3,21,30,69,61,37*70::$GPGSA,A,3,5,7,13,15,21,28,30,,,,,,,,,,,,,,1.354,0.765,1.117*3D::$BDGSV,6,6,21,205,17,125,,207,7,40,,210,31,51,16,214,33,155,31*5C::$QZGSA,A,3,,,,,,,,,,,,,,,,,,,,,1.354,0.765,1.117*2F::$GLGSA,A,3,65,72,74,75,76,,,,,,,,,,,,,,,,1.354,0.765,1.117*29::$GPRMC,164935.00,A,4809.7896,N,01133.4303,E,2.233,186.562,121118,,E,A*12::$GPGGA,164935.00,4809.7896,N,01133.4303,E,1,14,0.765,566.056,M,,M,0,*48::$GLGSV,6,5,21,75,85,74,35,76,43,216,35,82,5,324,19,83,8,10,*6A::$BDGSA,A,3,210,214,,,,,,,,,,,,,,,,,,,1.354,0.765,1.117*26",119514,2018-11-12 17:49:33:470
-0.996,10.7931,2.5187,-0.7096,9.5493,2.116,0.3523,0.911,1.1599,0.3616,0.1148,0.0086,1,-0.62,-41.44,7,182.21,-74.31,13.73,5,43.387,48.16329,11.557148,569.06,NaN,5.19,5.116622,205.8,14 / 20,"$GNGSA,A,3,5,7,13,15,21,28,30,210,214,65,72,74,75,76,,,,,,,1.354,0.765,1.117*21::$GPGSV,6,3,21,30,69,61,37*70::$GPGSA,A,3,5,7,13,15,21,28,30,,,,,,,,,,,,,,1.354,0.765,1.117*3D::$BDGSV,6,6,21,205,17,125,,207,7,40,,210,31,51,16,214,33,155,31*5C::$QZGSA,A,3,,,,,,,,,,,,,,,,,,,,,1.354,0.765,1.117*2F::$GLGSA,A,3,65,72,74,75,76,,,,,,,,,,,,,,,,1.354,0.765,1.117*29::$GPRMC,164935.00,A,4809.7896,N,01133.4303,E,2.233,186.562,121118,,E,A*12::$GPGGA,164935.00,4809.7896,N,01133.4303,E,1,14,0.765,566.056,M,,M,0,*48::$GLGSV,6,5,21,75,85,74,35,76,43,216,35,82,5,324,19,83,8,10,*6A::$BDGSA,A,3,210,214,,,,,,,,,,,,,,,,,,,1.354,0.765,1.117*26",120014,2018-11-12 17:49:33:970
-0.4597,10.0365,0.5171,-0.4796,9.503,2.3733,0.805,-0.0985,-0.4697,0.0354,-0.3555,0.2993,1,-4.25,-40.94,7,173.11,-74.35,13.63,5,41.455,48.16329,11.557148,569.06,NaN,5.19,5.116622,205.8,14 / 20,"$GNGSA,A,3,5,7,13,15,21,28,30,210,214,65,72,74,75,76,,,,,,,1.354,0.765,1.117*21::$GPGSV,6,3,21,30,69,61,37*70::$GPGSA,A,3,5,7,13,15,21,28,30,,,,,,,,,,,,,,1.354,0.765,1.117*3D::$BDGSV,6,6,21,205,17,125,,207,7,40,23,210,31,51,16,214,33,155,31*5D::$QZGSA,A,3,,,,,,,,,,,,,,,,,,,,,1.354,0.765,1.117*2F::$GLGSA,A,3,65,72,74,75,76,,,,,,,,,,,,,,,,1.354,0.765,1.117*29::$GPRMC,164936.00,A,4809.7890,N,01133.4303,E,1.855,185.011,121118,,E,A*1C::$GPGGA,164936.00,4809.7890,N,01133.4303,E,1,14,0.765,566.138,M,,M,0,*44::$GLGSV,6,5,21,75,85,74,35,76,43,216,35,82,5,324,19,83,8,10,*6A::$BDGSA,A,3,210,214,,,,,,,,,,,,,,,,,,,1.354,0.765,1.117*26",120514,2018-11-12 17:49:34:470
-0.0383,8.734,0.929,-0.4294,9.5047,2.376,0.6276,-1.2016,-2.5818,0.1649,0.0489,-0.0257,1,-2.94,-40.94,8.38,172.05,-74.74,2.81,5,40.375,48.16329,11.557148,569.06,NaN,5.19,5.116622,205.8,14 / 20,"$GNGSA,A,3,5,7,13,15,21,28,30,210,214,65,72,74,75,76,,,,,,,1.354,0.765,1.117*21::$GPGSV,6,3,21,30,69,61,37*70::$GPGSA,A,3,5,7,13,15,21,28,30,,,,,,,,,,,,,,1.354,0.765,1.117*3D::$BDGSV,6,6,21,205,17,125,,207,7,40,23,210,31,51,16,214,33,155,31*5D::$QZGSA,A,3,,,,,,,,,,,,,,,,,,,,,1.354,0.765,1.117*2F::$GLGSA,A,3,65,72,74,75,76,,,,,,,,,,,,,,,,1.354,0.765,1.117*29::$GPRMC,164936.00,A,4809.7890,N,01133.4303,E,1.855,185.011,121118,,E,A*1C::$GPGGA,164936.00,4809.7890,N,01133.4303,E,1,14,0.765,566.138,M,,M,0,*44::$GLGSV,6,5,21,75,85,74,35,76,43,216,35,82,5,324,19,83,8,10,*6A::$BDGSA,A,3,210,214,,,,,,,,,,,,,,,,,,,1.354,0.765,1.117*26",121014,2018-11-12 17:49:34:970
-1.3886,7.0964,1.7621,-0.7488,9.3997,2.6933,-0.4589,-1.7855,1.0152,-0.3738,-0.2053,0.1246,0,-3.5,-41.44,7.06,179.18,-74.37,21.23,5,44.384,48.16329,11.557148,569.06,NaN,5.19,5.116622,205.8,15 / 20,"$GNGSA,A,3,5,7,8,13,15,21,28,30,210,214,65,72,74,75,76,,,,,,1.276,0.735,1.043*1D::$GPGSV,6,3,21,30,69,61,38*7F::$GPGSA,A,3,5,7,8,13,15,21,28,30,,,,,,,,,,,,,1.276,0.735,1.043*01::$BDGSV,6,6,21,205,17,125,,207,7,40,15,210,31,51,17,214,33,155,31*59::$QZGSA,A,3,,,,,,,,,,,,,,,,,,,,,1.276,0.735,1.043*2B::$GLGSA,A,3,65,72,74,75,76,,,,,,,,,,,,,,,,1.276,0.735,1.043*2D::$GPRMC,164937.00,A,4809.7883,N,01133.4301,E,2.534,192.748,121118,,E,A*19::$GPGGA,164937.00,4809.7883,N,01133.4301,E,1,15,0.735,565.437,M,,M,0,*48::$GLGSV,6,5,21,75,85,74,34,76,43,216,36,82,5,324,17,83,8,10,*66::$BDGSA,A,3,210,214,,,,,,,,,,,,,,,,,,,1.276,0.735,1.043*22",121514,2018-11-12 17:49:35:470
1.0918,8.9447,1.9824,0.0014,9.3718,2.8876,0.1868,-0.5547,-1.2496,0.2553,0.1894,-0.2407,0,-2.56,-41.25,5.94,170.43,-72.88,-0.03,5,45.844,48.16329,11.557148,569.06,NaN,5.19,5.116622,205.8,15 / 20,"$GNGSA,A,3,5,7,8,13,15,21,28,30,210,214,65,72,74,75,76,,,,,,1.276,0.735,1.043*1D::$GPGSV,6,3,21,30,69,61,38*7F::$GPGSA,A,3,5,7,8,13,15,21,28,30,,,,,,,,,,,,,1.276,0.735,1.043*01::$BDGSV,6,6,21,205,17,125,,207,7,40,15,210,31,51,17,214,33,155,31*59::$QZGSA,A,3,,,,,,,,,,,,,,,,,,,,,1.276,0.735,1.043*2B::$GLGSA,A,3,65,72,74,75,76,,,,,,,,,,,,,,,,1.276,0.735,1.043*2D::$GPRMC,164937.00,A,4809.7883,N,01133.4301,E,2.534,192.748,121118,,E,A*19::$GPGGA,164937.00,4809.7883,N,01133.4301,E,1,15,0.735,565.437,M,,M,0,*48::$GLGSV,6,5,21,75,85,74,34,76,43,216,36,82,5,324,17,83,8,10,*66::$BDGSA,A,3,210,214,,,,,,,,,,,,,,,,,,,1.276,0.735,1.043*22",122014,2018-11-12 17:49:35:970
-2.4804,12.3158,1.4269,-0.7189,9.5442,2.1354,-1.2252,2.2663,-1.8047,-0.0538,0.3115,0.3873,0,-3.56,-40.75,7.69,176.07,-76.72,18.61,5,43.209,48.16329,11.557148,569.06,NaN,5.19,5.116622,205.8,15 / 20,"$GNGSA,A,3,5,7,8,13,15,21,28,30,210,214,65,72,74,75,76,,,,,,1.276,0.735,1.043*1D::$GPGSV,6,3,21,30,69,61,37*70::$GPGSA,A,3,5,7,8,13,15,21,28,30,,,,,,,,,,,,,1.276,0.735,1.043*01::$BDGSV,6,6,21,205,17,125,,207,7,40,15,210,31,51,18,214,33,155,31*56::$QZGSA,A,3,,,,,,,,,,,,,,,,,,,,,1.276,0.735,1.043*2B::$GLGSA,A,3,65,72,74,75,76,,,,,,,,,,,,,,,,1.276,0.735,1.043*2D::$GPRMC,164938.00,A,4809.7877,N,01133.4300,E,1.935,188.084,121118,,E,A*1E::$GPGGA,164938.00,4809.7877,N,01133.4300,E,1,15,0.735,565.295,M,,M,0,*43::$GLGSV,6,5,21,75,85,74,34,76,43,216,34,82,5,324,18,83,8,10,*6B::$BDGSA,A,3,210,214,,,,,,,,,,,,,,,,,,,1.276,0.735,1.043*22",122514,2018-11-12 17:49:36:470
-1.2546,10.6398,2.5187,-0.3026,9.5175,2.3442,1.1575,1.0769,3.8371,-0.529,-0.4875,0.066,0,-5.12,-41.06,7.94,167.8,-76.05,7.36,5,42.081,48.16329,11.557148,569.06,NaN,5.19,5.116622,205.8,16 / 20,"$GNGSA,A,3,5,7,8,13,15,21,28,30,207,210,214,65,72,74,75,76,,,,,1.238,0.722,1.006*25::$GPGSV,6,3,21,30,69,61,37*70::$GPGSA,A,3,5,7,8,13,15,21,28,30,,,,,,,,,,,,,1.238,0.722,1.006*0C::$BDGSV,6,6,21,205,17,125,,207,7,40,15,210,31,51,18,214,33,155,31*56::$QZGSA,A,3,,,,,,,,,,,,,,,,,,,,,1.276,0.735,1.043*2B::$GLGSA,A,3,65,72,74,75,76,,,,,,,,,,,,,,,,1.238,0.722,1.006*20::$GPRMC,164938.00,A,4809.7877,N,01133.4300,E,1.935,188.084,121118,,E,A*1E::$GPGGA,164939.00,4809.7874,N,01133.4301,E,1,16,0.722,565.333,M,,M,0,*48::$GLGSV,6,5,21,75,85,74,34,76,43,216,34,82,5,324,18,83,8,10,*6B::$BDGSA,A,3,210,214,,,,,,,,,,,,,,,,,,,1.276,0.735,1.043*22",123015,2018-11-12 17:49:36:971
-0.1724,10.7835,3.9073,-0.6396,9.4024,2.7121,0.4454,1.0165,0.8957,0.1527,0.193,0.0391,0,-2.56,-41.06,7.19,176.01,-73.49,13.27,5,46.277,48.16329,11.557148,569.06,NaN,5.19,5.116622,205.8,16 / 20,"$GNGSA,A,3,5,7,8,13,15,21,28,30,207,210,214,65,72,74,75,76,,,,,1.238,0.722,1.006*25::$GPGSV,6,3,21,30,69,61,37*70::$GPGSA,A,3,5,7,8,13,15,21,28,30,,,,,,,,,,,,,1.238,0.722,1.006*0C::$BDGSV,6,6,21,205,17,125,,207,7,40,13,210,31,51,19,214,33,155,28*59::$QZGSA,A,3,,,,,,,,,,,,,,,,,,,,,1.238,0.722,1.006*26::$GLGSA,A,3,65,72,74,75,76,,,,,,,,,,,,,,,,1.238,0.722,1.006*20::$GPRMC,164939.00,A,4809.7874,N,01133.4301,E,1.776,178.389,121118,,E,A*15::$GPGGA,164939.00,4809.7874,N,01133.4301,E,1,16,0.722,565.333,M,,M,0,*48::$GLGSV,6,5,21,75,85,74,33,76,43,216,35,82,5,324,17,83,8,10,*62::$BDGSA,A,3,207,210,214,,,,,,,,,,,,,,,,,,1.238,0.722,1.006*1A",123514,2018-11-12 17:49:37:470
-0.3256,9.5481,1.6376,-0.359,9.4826,2.4739,0.2043,-0.4652,-1.1215,-0.1637,-0.3189,-0.0159,0,-5.19,-40.62,6.56,167.54,-75.23,8.26,5,46.726,48.16329,11.557148,569.06,NaN,5.19,5.116622,205.8,16 / 20,"$GNGSA,A,3,5,7,8,13,15,21,28,30,207,210,214,65,72,74,75,76,,,,,1.238,0.722,1.006*25::$GPGSV,6,3,21,30,69,61,37*70::$GPGSA,A,3,5,7,8,13,15,21,28,30,,,,,,,,,,,,,1.238,0.722,1.006*0C::$BDGSV,6,6,21,205,17,125,,207,7,40,13,210,31,51,19,214,33,155,28*59::$QZGSA,A,3,,,,,,,,,,,,,,,,,,,,,1.238,0.722,1.006*26::$GLGSA,A,3,65,72,74,75,76,,,,,,,,,,,,,,,,1.238,0.722,1.006*20::$GPRMC,164939.00,A,4809.7874,N,01133.4301,E,1.776,178.389,121118,,E,A*15::$GPGGA,164939.00,4809.7874,N,01133.4301,E,1,16,0.722,565.333,M,,M,0,*48::$GLGSV,6,5,21,75,85,74,33,76,43,216,35,82,5,324,17,83,8,10,*62::$BDGSA,A,3,207,210,214,,,,,,,,,,,,,,,,,,1.238,0.722,1.006*1A",124014,2018-11-12 17:49:37:970
0.5555,7.8338,-0.0575,-0.5276,9.4569,2.5412,0.769,-1.8765,-2.6777,0.4239,-0.066,-0.0525,0,-1.44,-41.94,6.13,176.58,-73.31,-0.61,5,43.516,48.16329,11.557148,569.06,NaN,5.19,5.116622,205.8,16 / 20,"$GNGSA,A,3,5,7,8,13,15,21,28,30,207,210,214,65,72,74,75,76,,,,,1.238,0.722,1.006*25::$GPGSV,6,3,21,30,69,61,39*7E::$GPGSA,A,3,5,7,8,13,15,21,28,30,,,,,,,,,,,,,1.238,0.722,1.006*0C::$BDGSV,6,6,21,205,17,125,,207,7,40,14,210,31,51,19,214,33,155,30*57::$QZGSA,A,3,,,,,,,,,,,,,,,,,,,,,1.238,0.722,1.006*26::$GLGSA,A,3,65,72,74,75,76,,,,,,,,,,,,,,,,1.238,0.722,1.006*20::$GPRMC,164940.00,A,4809.7869,N,01133.4300,E,2.278,183.511,121118,,E,A*1D::$GPGGA,164940.00,4809.7869,N,01133.4300,E,1,16,0.722,565.194,M,,M,0,*44::$GLGSV,6,5,21,75,85,74,33,76,43,216,35,82,5,324,18,83,8,10,*6D::$BDGSA,A,3,207,210,214,,,,,,,,,,,,,,,,,,1.238,0.722,1.006*1A",124514,2018-11-12 17:49:38:470
